Id,Predicted
23913,0
23914,1
23915,1
23916,1
23917,1
23918,1
23919,0
23920,2
23921,1
23922,1
23923,1
23924,2
23925,1
23926,1
23927,1
23928,1
23929,1
23930,1
23931,1
23932,3
23933,1
23934,1
23935,1
23936,1
23937,1
23938,1
23939,1
23940,1
23941,2
23942,1
23943,1
23944,2
23945,1
23946,1
23947,1
23948,1
23949,1
23950,1
23951,1
23952,1
23953,2
23954,1
23955,1
23956,1
23957,1
23958,3
23959,2
23960,1
23961,1
23962,1
23963,1
23964,1
23965,1
23966,1
23967,1
23968,1
23969,1
23970,1
23971,1
23972,1
23973,1
23974,2
23975,0
23976,1
23977,1
23978,1
23979,1
23980,1
23981,1
23982,1
23983,1
23984,3
23985,1
23986,1
23987,1
23988,1
23989,1
23990,1
23991,1
23992,1
23993,1
23994,1
23995,1
23996,3
23997,1
23998,1
23999,1
24000,1
24001,1
24002,1
24003,2
24004,1
24005,1
24006,1
24007,1
24008,1
24009,1
24010,1
24011,1
24012,1
24013,2
24014,1
24015,1
24016,3
24017,3
24018,1
24019,1
24020,1
24021,2
24022,1
24023,1
24024,1
24025,2
24026,1
24027,2
24028,1
24029,2
24030,1
24031,1
24032,1
24033,1
24034,1
24035,1
24036,1
24037,0
24038,1
24039,2
24040,1
24041,1
24042,1
24043,2
24044,1
24045,1
24046,0
24047,1
24048,1
24049,1
24050,1
24051,1
24052,1
24053,1
24054,1
24055,1
24056,1
24057,1
24058,1
24059,2
24060,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,1
24067,1
24068,1
24069,1
24070,1
24071,1
24072,1
24073,1
24074,1
24075,1
24076,1
24077,2
24078,1
24079,1
24080,1
24081,1
24082,0
24083,1
24084,1
24085,2
24086,3
24087,2
24088,1
24089,1
24090,1
24091,1
24092,1
24093,1
24094,1
24095,1
24096,1
24097,1
24098,1
24099,1
24100,1
24101,1
24102,2
24103,1
24104,2
24105,2
24106,1
24107,1
24108,1
24109,1
24110,1
24111,1
24112,1
24113,1
24114,3
24115,1
24116,1
24117,1
24118,1
24119,1
24120,3
24121,1
24122,1
24123,1
24124,1
24125,1
24126,2
24127,1
24128,2
24129,1
24130,1
24131,1
24132,1
24133,1
24134,1
24135,1
24136,2
24137,2
24138,1
24139,1
24140,1
24141,0
24142,1
24143,1
24144,1
24145,1
24146,1
24147,1
24148,1
24149,1
24150,1
24151,1
24152,1
24153,2
24154,1
24155,1
24156,1
24157,1
24158,2
24159,1
24160,1
24161,1
24162,1
24163,1
24164,2
24165,2
24166,1
24167,1
24168,1
24169,1
24170,1
24171,1
24172,1
24173,1
24174,1
24175,1
24176,1
24177,1
24178,2
24179,2
24180,1
24181,1
24182,1
24183,1
24184,1
24185,1
24186,1
24187,1
24188,2
24189,1
24190,1
24191,2
24192,1
24193,1
24194,0
24195,3
24196,1
24197,1
24198,1
24199,1
24200,1
24201,1
24202,1
24203,1
24204,1
24205,1
24206,1
24207,2
24208,1
24209,2
24210,1
24211,1
24212,1
24213,1
24214,1
24215,1
24216,1
24217,1
24218,2
24219,1
24220,3
24221,1
24222,1
24223,1
24224,1
24225,1
24226,1
24227,2
24228,1
24229,1
24230,1
24231,1
24232,1
24233,1
24234,2
24235,1
24236,1
24237,1
24238,1
24239,1
24240,1
24241,1
24242,1
24243,1
24244,2
24245,1
24246,2
24247,2
24248,1
24249,1
24250,1
24251,1
24252,1
24253,1
24254,1
24255,1
24256,2
24257,1
24258,1
24259,1
24260,2
24261,1
24262,1
24263,1
24264,1
24265,0
24266,1
24267,1
24268,1
24269,1
24270,1
24271,1
24272,0
24273,1
24274,1
24275,1
24276,1
24277,1
24278,1
24279,1
24280,2
24281,1
24282,1
24283,1
24284,0
24285,1
24286,1
24287,2
24288,1
24289,1
24290,2
24291,1
24292,1
24293,1
24294,1
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,1
24302,1
24303,1
24304,2
24305,1
24306,1
24307,1
24308,1
24309,2
24310,0
24311,1
24312,1
24313,1
24314,3
24315,1
24316,1
24317,1
24318,1
24319,1
24320,1
24321,1
24322,2
24323,1
24324,1
24325,1
24326,1
24327,1
24328,1
24329,1
24330,1
24331,2
24332,1
24333,1
24334,1
24335,1
24336,1
24337,1
24338,1
24339,1
24340,1
24341,1
24342,1
24343,2
24344,1
24345,1
24346,2
24347,1
24348,1
24349,1
24350,1
24351,1
24352,0
24353,1
24354,1
24355,1
24356,1
24357,2
24358,1
24359,1
24360,1
24361,1
24362,1
24363,3
24364,1
24365,1
24366,1
24367,1
24368,1
24369,1
24370,1
24371,1
24372,1
24373,1
24374,0
24375,2
24376,1
24377,1
24378,1
24379,1
24380,1
24381,1
24382,0
24383,2
24384,2
24385,1
24386,2
24387,1
24388,1
24389,1
24390,1
24391,1
24392,1
24393,1
24394,1
24395,1
24396,2
24397,1
24398,1
24399,3
24400,2
24401,1
24402,2
24403,1
24404,1
24405,1
24406,1
24407,2
24408,1
24409,1
24410,2
24411,0
24412,1
24413,2
24414,1
24415,1
24416,1
24417,1
24418,2
24419,1
24420,1
24421,1
24422,1
24423,1
24424,1
24425,3
24426,1
24427,0
24428,2
24429,1
24430,1
24431,1
24432,1
24433,1
24434,2
24435,1
24436,1
24437,1
24438,0
24439,1
24440,1
24441,1
24442,1
24443,1
24444,1
24445,1
24446,1
24447,1
24448,1
24449,1
24450,1
24451,1
24452,1
24453,2
24454,2
24455,1
24456,1
24457,1
24458,1
24459,1
24460,2
24461,2
24462,1
24463,2
24464,1
24465,1
24466,1
24467,1
24468,1
24469,0
24470,1
24471,1
24472,1
24473,2
24474,1
24475,2
24476,1
24477,1
24478,2
24479,1
24480,1
24481,1
24482,1
24483,3
24484,1
24485,1
24486,2
24487,2
24488,2
24489,1
24490,1
24491,1
24492,1
24493,1
24494,1
24495,1
24496,1
24497,1
24498,1
24499,1
24500,1
24501,0
24502,1
24503,1
24504,1
24505,1
24506,1
24507,1
24508,1
24509,1
24510,3
24511,1
24512,1
24513,1
24514,1
24515,1
24516,2
24517,2
24518,1
24519,1
24520,1
24521,1
24522,1
24523,1
24524,2
24525,1
24526,1
24527,1
24528,2
24529,3
24530,2
24531,0
24532,0
24533,1
24534,1
24535,1
24536,1
24537,1
24538,2
24539,1
24540,3
24541,1
24542,1
24543,2
24544,1
24545,1
24546,1
24547,1
24548,1
24549,1
24550,1
24551,1
24552,1
24553,1
24554,3
24555,1
24556,1
24557,1
24558,1
24559,2
24560,3
24561,1
24562,1
24563,1
24564,2
24565,2
24566,2
24567,2
24568,1
24569,1
24570,1
24571,1
24572,2
24573,1
24574,1
24575,1
24576,1
24577,1
24578,1
24579,1
24580,1
24581,1
24582,1
24583,1
24584,1
24585,2
24586,1
24587,1
24588,1
24589,1
24590,1
24591,2
24592,2
24593,2
24594,1
24595,1
24596,1
24597,2
24598,1
24599,2
24600,1
24601,1
24602,1
24603,2
24604,1
24605,1
24606,1
24607,1
24608,1
24609,2
24610,1
24611,2
24612,1
24613,1
24614,1
24615,1
24616,1
24617,1
24618,2
24619,1
24620,1
24621,1
24622,1
24623,2
24624,1
24625,1
24626,0
24627,1
24628,1
24629,1
24630,1
24631,1
24632,1
24633,3
24634,1
24635,1
24636,1
24637,2
24638,1
24639,1
24640,1
24641,2
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,3
24653,2
24654,1
24655,1
24656,2
24657,1
24658,3
24659,1
24660,1
24661,1
24662,1
24663,1
24664,1
24665,2
24666,1
24667,0
24668,1
24669,1
24670,1
24671,2
24672,1
24673,2
24674,1
24675,1
24676,1
24677,1
24678,1
24679,2
24680,1
24681,0
24682,2
24683,1
24684,1
24685,1
24686,1
24687,1
24688,1
24689,2
24690,1
24691,2
24692,1
24693,1
24694,1
24695,1
24696,2
24697,1
24698,0
24699,2
24700,3
24701,2
24702,2
24703,1
24704,1
24705,1
24706,2
24707,1
24708,1
24709,1
24710,1
24711,1
24712,1
24713,1
24714,1
24715,1
24716,1
24717,3
24718,1
24719,1
24720,1
24721,1
24722,1
24723,2
24724,1
24725,1
24726,1
24727,2
24728,1
24729,1
24730,0
24731,1
24732,1
24733,1
24734,1
24735,0
24736,1
24737,1
24738,1
24739,1
24740,1
24741,2
24742,1
24743,2
24744,1
24745,1
24746,1
24747,1
24748,1
24749,1
24750,2
24751,1
24752,1
24753,1
24754,0
24755,1
24756,1
24757,1
24758,1
24759,1
24760,2
24761,1
24762,2
24763,1
24764,1
24765,1
24766,1
24767,1
24768,1
24769,1
24770,1
24771,1
24772,1
24773,1
24774,1
24775,0
24776,1
24777,0
24778,1
24779,1
24780,1
24781,1
24782,1
24783,1
24784,1
24785,1
24786,1
24787,1
24788,1
24789,1
24790,1
24791,1
24792,1
24793,1
24794,1
24795,1
24796,1
24797,1
24798,1
24799,1
24800,1
24801,1
24802,1
24803,1
24804,2
24805,1
24806,1
24807,3
24808,1
24809,1
24810,1
24811,1
24812,1
24813,1
24814,1
24815,1
24816,1
24817,1
24818,1
24819,1
24820,1
24821,1
24822,1
24823,1
24824,1
24825,1
24826,1
24827,1
24828,0
24829,1
24830,3
24831,1
24832,0
24833,0
24834,2
24835,1
24836,1
24837,1
24838,2
24839,2
24840,1
24841,1
24842,1
24843,1
24844,0
24845,0
24846,1
24847,1
24848,1
24849,1
24850,1
24851,1
24852,1
24853,1
24854,1
24855,1
24856,2
24857,1
24858,1
24859,1
24860,2
24861,1
24862,2
24863,1
24864,1
24865,1
24866,1
24867,1
24868,1
24869,1
24870,1
24871,1
24872,1
24873,1
24874,1
24875,1
24876,2
24877,2
24878,1
24879,2
24880,1
24881,1
24882,2
24883,1
24884,2
24885,1
24886,1
24887,1
24888,1
24889,1
24890,1
24891,2
24892,1
24893,1
24894,1
24895,1
24896,1
24897,1
24898,1
24899,1
24900,1
24901,1
24902,1
24903,1
24904,1
24905,1
24906,0
24907,1
24908,1
24909,1
24910,2
24911,1
24912,1
24913,1
24914,1
24915,2
24916,1
24917,1
24918,2
24919,1
24920,1
24921,1
24922,0
24923,1
24924,1
24925,2
24926,1
24927,2
24928,1
24929,1
24930,1
24931,1
24932,1
24933,3
24934,0
24935,2
24936,1
24937,1
24938,2
24939,1
24940,2
24941,3
24942,1
24943,1
24944,2
24945,1
24946,1
24947,1
24948,1
24949,1
24950,2
24951,1
24952,1
24953,1
24954,1
24955,1
24956,1
24957,1
24958,1
24959,2
24960,1
24961,1
24962,1
24963,1
24964,1
24965,1
24966,1
24967,3
24968,2
24969,1
24970,1
24971,1
24972,0
24973,1
24974,2
24975,1
24976,2
24977,1
24978,1
24979,1
24980,1
24981,2
24982,1
24983,3
24984,1
24985,1
24986,1
24987,1
24988,1
24989,1
24990,2
24991,1
24992,1
24993,1
24994,1
24995,1
24996,1
24997,1
24998,1
24999,1
25000,1
25001,2
25002,1
25003,1
25004,1
25005,1
25006,2
25007,1
25008,1
25009,2
25010,1
25011,1
25012,1
25013,1
25014,2
25015,1
25016,1
25017,3
25018,2
25019,1
25020,2
25021,1
25022,3
25023,1
25024,0
25025,2
25026,1
25027,1
25028,1
25029,1
25030,2
25031,0
25032,1
25033,1
25034,1
25035,1
25036,1
25037,1
25038,1
25039,1
25040,1
25041,1
25042,1
25043,1
25044,2
25045,2
25046,0
25047,1
25048,1
25049,1
25050,1
25051,1
25052,1
25053,1
25054,1
25055,1
25056,1
25057,1
25058,3
25059,1
25060,1
25061,1
25062,1
25063,1
25064,2
25065,2
25066,2
25067,1
25068,1
25069,1
25070,0
25071,1
25072,1
25073,2
25074,1
25075,3
25076,2
25077,1
25078,1
25079,1
25080,1
25081,1
25082,1
25083,1
25084,2
25085,1
25086,1
25087,2
25088,1
25089,1
25090,1
25091,1
25092,1
25093,3
25094,1
25095,1
25096,1
25097,1
25098,1
25099,1
25100,1
25101,1
25102,2
25103,1
25104,3
25105,2
25106,1
25107,1
25108,1
25109,2
25110,1
25111,1
25112,0
25113,1
25114,1
25115,1
25116,1
25117,1
25118,1
25119,1
25120,1
25121,1
25122,1
25123,1
25124,1
25125,1
25126,1
25127,1
25128,1
25129,1
25130,1
25131,1
25132,1
25133,1
25134,2
25135,1
25136,2
25137,1
25138,1
25139,1
25140,1
25141,1
25142,1
25143,1
25144,1
25145,1
25146,2
25147,1
25148,1
25149,2
25150,1
25151,1
25152,1
25153,1
25154,1
25155,2
25156,3
25157,1
25158,2
25159,2
25160,1
25161,2
25162,1
25163,1
25164,1
25165,3
25166,1
25167,1
25168,1
25169,1
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,2
25178,1
25179,3
25180,2
25181,1
25182,1
25183,1
25184,2
25185,1
25186,1
25187,2
25188,1
25189,1
25190,1
25191,1
25192,1
25193,2
25194,1
25195,1
25196,1
25197,1
25198,2
25199,1
25200,1
25201,1
25202,1
25203,1
25204,1
25205,1
25206,1
25207,1
25208,1
25209,1
25210,1
25211,1
25212,1
25213,1
25214,1
25215,1
25216,1
25217,1
25218,1
25219,1
25220,1
25221,1
25222,2
25223,2
25224,1
25225,1
25226,1
25227,1
25228,1
25229,2
25230,1
25231,1
25232,1
25233,1
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,0
25241,1
25242,1
25243,1
25244,1
25245,1
25246,1
25247,1
25248,1
25249,2
25250,1
25251,1
25252,1
25253,1
25254,1
25255,1
25256,1
25257,1
25258,1
25259,1
25260,0
25261,1
25262,1
25263,1
25264,1
25265,1
25266,2
25267,1
25268,1
25269,1
25270,2
25271,1
25272,2
25273,1
25274,1
25275,2
25276,2
25277,1
25278,1
25279,1
25280,3
25281,1
25282,1
25283,1
25284,1
25285,1
25286,1
25287,1
25288,3
25289,3
25290,1
25291,1
25292,1
25293,1
25294,1
25295,1
25296,1
25297,1
25298,1
25299,1
25300,1
25301,1
25302,1
25303,2
25304,1
25305,1
25306,1
25307,1
25308,0
25309,2
25310,1
25311,1
25312,1
25313,1
25314,1
25315,2
25316,1
25317,2
25318,2
25319,1
25320,2
25321,1
25322,1
25323,1
25324,2
25325,1
25326,1
25327,1
25328,1
25329,1
25330,2
25331,1
25332,1
25333,1
25334,3
25335,1
25336,1
25337,2
25338,0
25339,1
25340,1
25341,2
25342,2
25343,1
25344,1
25345,1
25346,1
25347,1
25348,0
25349,1
25350,1
25351,0
25352,1
25353,3
25354,1
25355,1
25356,1
25357,1
25358,1
25359,1
25360,1
25361,1
25362,1
25363,1
25364,1
25365,1
25366,1
25367,1
25368,1
25369,1
25370,0
25371,1
25372,1
25373,2
25374,1
25375,2
25376,1
25377,1
25378,1
25379,1
25380,1
25381,1
25382,0
25383,1
25384,0
25385,1
25386,1
25387,1
25388,2
25389,2
25390,1
25391,1
25392,1
25393,1
25394,1
25395,2
25396,1
25397,2
25398,1
25399,2
25400,3
25401,1
25402,2
25403,2
25404,1
25405,1
25406,2
25407,1
25408,1
25409,1
25410,1
25411,1
25412,1
25413,1
25414,1
25415,1
25416,2
25417,1
25418,1
25419,2
25420,1
25421,2
25422,1
25423,1
25424,2
25425,1
25426,1
25427,1
25428,1
25429,2
25430,1
25431,1
25432,1
25433,1
25434,2
25435,1
25436,1
25437,1
25438,1
25439,1
25440,1
25441,1
25442,1
25443,2
25444,1
25445,1
25446,1
25447,1
25448,1
25449,1
25450,1
25451,1
25452,1
25453,2
25454,1
25455,1
25456,1
25457,1
25458,1
25459,1
25460,1
25461,1
25462,1
25463,1
25464,1
25465,2
25466,1
25467,1
25468,1
25469,1
25470,1
25471,2
25472,1
25473,1
25474,1
25475,1
25476,2
25477,2
25478,2
25479,3
25480,1
25481,1
25482,1
25483,1
25484,1
25485,1
25486,1
25487,2
25488,2
25489,2
25490,3
25491,1
25492,3
25493,1
25494,1
25495,2
25496,1
25497,1
25498,2
25499,1
25500,1
25501,1
25502,1
25503,1
25504,1
25505,1
25506,1
25507,1
25508,1
25509,1
25510,1
25511,1
25512,1
25513,2
25514,1
25515,1
25516,1
25517,1
25518,1
25519,3
25520,1
25521,1
25522,1
25523,1
25524,3
25525,1
25526,1
25527,1
25528,1
25529,0
25530,1
25531,1
25532,2
25533,1
25534,1
25535,1
25536,1
25537,1
25538,1
25539,1
25540,1
25541,2
25542,1
25543,1
25544,1
25545,1
25546,1
25547,1
25548,1
25549,1
25550,2
25551,1
25552,1
25553,1
25554,2
25555,1
25556,1
25557,1
25558,3
25559,1
25560,1
25561,1
25562,2
25563,1
25564,1
25565,2
25566,3
25567,1
25568,1
25569,1
25570,2
25571,2
25572,1
25573,1
25574,2
25575,3
25576,1
25577,1
25578,1
25579,2
25580,1
25581,1
25582,1
25583,1
25584,1
25585,1
25586,1
25587,1
25588,1
25589,1
25590,1
25591,2
25592,1
25593,2
25594,1
25595,1
25596,1
25597,2
25598,1
25599,1
25600,1
25601,1
25602,1
25603,1
25604,1
25605,1
25606,1
25607,1
25608,1
25609,1
25610,1
25611,1
25612,1
25613,1
25614,1
25615,1
25616,1
25617,1
25618,1
25619,1
25620,1
25621,1
25622,2
25623,3
25624,1
25625,1
25626,3
25627,1
25628,1
25629,1
25630,1
25631,1
25632,0
25633,1
25634,1
25635,1
25636,1
25637,3
25638,1
25639,1
25640,1
25641,1
25642,1
25643,1
25644,1
25645,1
25646,2
25647,1
25648,1
25649,1
25650,1
25651,1
25652,1
25653,1
25654,1
25655,1
25656,1
25657,1
25658,2
25659,1
25660,1
25661,1
25662,1
25663,1
25664,2
25665,1
25666,1
25667,1
25668,1
25669,1
25670,1
25671,1
25672,1
25673,1
25674,1
25675,1
25676,1
25677,1
25678,1
25679,1
25680,1
25681,1
25682,1
25683,1
25684,1
25685,1
25686,1
25687,1
25688,0
25689,1
25690,1
25691,1
25692,1
25693,2
25694,1
25695,1
25696,1
25697,1
25698,3
25699,2
25700,3
25701,3
25702,1
25703,2
25704,1
25705,1
25706,1
25707,1
25708,1
25709,1
25710,0
25711,1
25712,1
25713,1
25714,2
25715,1
25716,1
25717,1
25718,3
25719,2
25720,1
25721,1
25722,1
25723,1
25724,1
25725,1
25726,2
25727,1
25728,1
25729,2
25730,1
25731,1
25732,1
25733,2
25734,1
25735,1
25736,1
25737,1
25738,1
25739,1
25740,2
25741,2
25742,2
25743,2
25744,1
25745,3
25746,1
25747,1
25748,1
25749,1
25750,1
25751,1
25752,1
25753,1
25754,1
25755,1
25756,1
25757,1
25758,1
25759,1
25760,1
25761,2
25762,1
25763,1
25764,1
25765,1
25766,1
25767,0
25768,1
25769,2
25770,2
25771,1
25772,1
25773,1
25774,3
25775,2
25776,1
25777,2
25778,1
25779,1
25780,1
25781,2
25782,1
25783,1
25784,2
25785,1
25786,1
25787,1
25788,1
25789,1
25790,1
25791,1
25792,1
25793,1
25794,1
25795,1
25796,0
25797,1
25798,1
25799,1
25800,1
25801,1
25802,1
25803,1
25804,1
25805,1
25806,1
25807,2
25808,1
25809,1
25810,1
25811,1
25812,1
25813,1
25814,2
25815,1
25816,1
25817,1
25818,1
25819,1
25820,1
25821,1
25822,2
25823,1
25824,1
25825,1
25826,2
25827,1
25828,1
25829,0
25830,0
25831,1
25832,1
25833,3
25834,2
25835,1
25836,2
25837,2
25838,1
25839,1
25840,1
25841,1
25842,1
25843,1
25844,1
25845,2
25846,1
25847,1
25848,1
25849,1
25850,1
25851,1
25852,1
25853,1
25854,1
25855,1
25856,1
25857,1
25858,1
25859,1
25860,1
25861,1
25862,1
25863,1
25864,2
25865,1
25866,1
25867,1
25868,1
25869,2
25870,1
25871,2
25872,3
25873,1
25874,1
25875,2
25876,1
25877,1
25878,1
25879,1
25880,1
25881,1
25882,2
25883,1
25884,1
25885,1
25886,1
25887,0
25888,1
25889,2
25890,1
25891,1
25892,1
25893,1
25894,1
25895,1
25896,1
25897,1
25898,1
25899,1
25900,1
25901,1
25902,1
25903,2
25904,1
25905,1
25906,1
25907,1
25908,1
25909,2
25910,1
25911,2
25912,2
25913,1
25914,1
25915,1
25916,1
25917,1
25918,1
25919,0
25920,1
25921,1
25922,1
25923,1
25924,1
25925,1
25926,1
25927,1
25928,1
25929,1
25930,1
25931,1
25932,2
25933,1
25934,1
25935,2
25936,1
25937,2
25938,1
25939,2
25940,2
25941,1
25942,2
25943,2
25944,1
25945,1
25946,1
25947,1
25948,1
25949,1
25950,1
25951,1
25952,1
25953,1
25954,1
25955,1
25956,1
25957,1
25958,1
25959,1
25960,1
25961,1
25962,1
25963,1
25964,1
25965,1
25966,1
25967,1
25968,1
25969,1
25970,1
25971,1
25972,1
25973,2
25974,1
25975,1
25976,1
25977,1
25978,1
25979,1
25980,1
25981,1
25982,1
25983,1
25984,1
25985,0
25986,1
25987,2
25988,0
25989,1
25990,1
25991,1
25992,1
25993,1
25994,1
25995,1
25996,1
25997,1
25998,1
25999,0
26000,1
26001,1
26002,2
26003,1
26004,3
26005,1
26006,3
26007,1
26008,1
26009,1
26010,3
26011,1
26012,1
26013,1
26014,1
26015,1
26016,1
26017,1
26018,1
26019,1
26020,1
26021,1
26022,1
26023,1
26024,1
26025,0
26026,1
26027,1
26028,1
26029,1
26030,1
26031,2
26032,1
26033,1
26034,2
26035,1
26036,1
26037,1
26038,1
26039,1
26040,1
26041,2
26042,1
26043,1
26044,3
26045,2
26046,1
26047,1
26048,0
26049,1
26050,2
26051,2
26052,2
26053,1
26054,2
26055,1
26056,1
26057,2
26058,1
26059,1
26060,1
26061,1
26062,1
26063,1
26064,2
26065,1
26066,1
26067,2
26068,1
26069,1
26070,1
26071,2
26072,1
26073,1
26074,1
26075,1
26076,1
26077,1
26078,1
26079,1
26080,1
26081,1
26082,1
26083,1
26084,1
26085,1
26086,2
26087,1
26088,1
26089,1
26090,1
26091,1
26092,1
26093,1
26094,1
26095,1
26096,1
26097,1
26098,1
26099,1
26100,1
26101,1
26102,1
26103,2
26104,1
26105,1
26106,2
26107,1
26108,1
26109,1
26110,1
26111,2
26112,1
26113,1
26114,1
26115,1
26116,2
26117,1
26118,1
26119,1
26120,1
26121,1
26122,1
26123,1
26124,2
26125,2
26126,1
26127,1
26128,1
26129,1
26130,1
26131,1
26132,1
26133,1
26134,2
26135,1
26136,1
26137,2
26138,1
26139,2
26140,1
26141,1
26142,1
26143,2
26144,1
26145,1
26146,1
26147,1
26148,1
26149,1
26150,1
26151,1
26152,1
26153,1
26154,1
26155,1
26156,3
26157,1
26158,1
26159,1
26160,1
26161,1
26162,0
26163,1
26164,1
26165,1
26166,1
26167,1
26168,1
26169,2
26170,2
26171,1
26172,2
26173,1
26174,1
26175,1
26176,3
26177,1
26178,1
26179,1
26180,1
26181,1
26182,1
26183,1
26184,1
26185,0
26186,1
26187,1
26188,1
26189,1
26190,2
26191,1
26192,1
26193,2
26194,1
26195,1
26196,1
26197,1
26198,1
26199,1
26200,1
26201,1
26202,2
26203,1
26204,1
26205,1
26206,2
26207,1
26208,1
26209,1
26210,1
26211,1
26212,1
26213,1
26214,1
26215,1
26216,1
26217,1
26218,1
26219,1
26220,1
26221,1
26222,1
26223,1
26224,1
26225,1
26226,1
26227,1
26228,1
26229,2
26230,1
26231,1
26232,1
26233,3
26234,2
26235,2
26236,1
26237,1
26238,1
26239,0
26240,1
26241,1
26242,1
26243,1
26244,2
26245,1
26246,1
26247,1
26248,1
26249,1
26250,1
26251,1
26252,1
26253,1
26254,2
26255,1
26256,1
26257,2
26258,2
26259,1
26260,1
26261,1
26262,2
26263,1
26264,1
26265,1
26266,1
26267,1
26268,1
26269,1
26270,1
26271,2
26272,3
26273,1
26274,2
26275,1
26276,1
26277,1
26278,1
26279,1
26280,1
26281,1
26282,1
26283,2
26284,2
26285,1
26286,3
26287,1
26288,1
26289,1
26290,1
26291,1
26292,2
26293,1
26294,1
26295,1
26296,1
26297,1
26298,1
26299,1
26300,1
26301,2
26302,2
26303,1
26304,2
26305,1
26306,2
26307,1
26308,2
26309,1
26310,1
26311,2
26312,1
26313,1
26314,2
26315,1
26316,1
26317,1
26318,1
26319,3
26320,1
26321,1
26322,1
26323,1
26324,1
26325,1
26326,2
26327,1
26328,1
26329,1
26330,1
26331,1
26332,1
26333,1
26334,1
26335,3
26336,1
26337,1
26338,1
26339,1
26340,1
26341,2
26342,1
26343,1
26344,1
26345,1
26346,1
26347,2
26348,1
26349,1
26350,1
26351,1
26352,1
26353,1
26354,1
26355,0
26356,1
26357,1
26358,1
26359,1
26360,1
26361,1
26362,1
26363,3
26364,1
26365,2
26366,1
26367,1
26368,0
26369,1
26370,2
26371,1
26372,2
26373,1
26374,2
26375,2
26376,1
26377,1
26378,2
26379,1
26380,1
26381,2
26382,1
26383,1
26384,1
26385,1
26386,1
26387,1
26388,2
26389,1
26390,1
26391,1
26392,1
26393,1
26394,3
26395,1
26396,1
26397,2
26398,1
26399,1
26400,1
26401,1
26402,1
26403,1
26404,1
26405,1
26406,1
26407,1
26408,1
26409,2
26410,1
26411,2
26412,1
26413,0
26414,1
26415,2
26416,2
26417,1
26418,1
26419,0
26420,2
26421,0
26422,1
26423,1
26424,1
26425,1
26426,1
26427,1
26428,1
26429,1
26430,1
26431,2
26432,1
26433,1
26434,1
26435,1
26436,1
26437,1
26438,2
26439,1
26440,2
26441,1
26442,1
26443,3
26444,1
26445,1
26446,1
26447,1
26448,0
26449,2
26450,2
26451,1
26452,1
26453,1
26454,2
26455,1
26456,1
26457,1
26458,2
26459,2
26460,1
26461,1
26462,1
26463,1
26464,1
26465,1
26466,1
26467,1
26468,2
26469,1
26470,1
26471,3
26472,1
26473,1
26474,1
26475,1
26476,2
26477,1
26478,1
26479,1
26480,1
26481,1
26482,1
26483,0
26484,1
26485,1
26486,1
26487,1
26488,1
26489,1
26490,2
26491,3
26492,1
26493,2
26494,1
26495,1
26496,1
26497,1
26498,1
26499,1
26500,1
26501,1
26502,1
26503,1
26504,2
26505,1
26506,1
26507,1
26508,1
26509,1
26510,1
26511,1
26512,2
26513,1
26514,1
26515,2
26516,2
26517,1
26518,1
26519,1
26520,1
26521,1
26522,1
26523,0
26524,1
26525,1
26526,1
26527,1
26528,1
26529,1
26530,1
26531,1
26532,1
26533,1
26534,1
26535,1
26536,1
26537,1
26538,1
26539,1
26540,1
26541,1
26542,3
26543,1
26544,1
26545,1
26546,1
26547,1
26548,2
26549,1
26550,1
26551,2
26552,1
26553,1
26554,1
26555,2
26556,1
26557,1
26558,1
26559,1
26560,1
26561,1
26562,1
26563,1
26564,1
26565,2
26566,1
26567,1
26568,1
26569,3
26570,1
26571,1
26572,1
26573,1
26574,1
26575,1
26576,0
26577,1
26578,1
26579,1
26580,2
26581,3
26582,2
26583,1
26584,1
26585,1
26586,1
26587,1
26588,1
26589,2
26590,1
26591,1
26592,1
26593,1
26594,1
26595,1
26596,1
26597,1
26598,1
26599,2
26600,2
26601,1
26602,1
26603,1
26604,1
26605,1
26606,1
26607,1
26608,1
26609,1
26610,1
26611,1
26612,2
26613,2
26614,1
26615,1
26616,3
26617,2
26618,1
26619,1
26620,1
26621,1
26622,1
26623,1
26624,1
26625,2
26626,1
26627,1
26628,1
26629,1
26630,1
26631,1
26632,1
26633,1
26634,1
26635,1
26636,3
26637,1
26638,2
26639,1
26640,1
26641,1
26642,1
26643,1
26644,1
26645,1
26646,2
26647,1
26648,2
26649,1
26650,1
26651,1
26652,1
26653,2
26654,1
26655,2
26656,1
26657,2
26658,1
26659,1
26660,1
26661,1
26662,2
26663,1
26664,1
26665,1
26666,3
26667,2
26668,1
26669,1
26670,2
26671,1
26672,1
26673,1
26674,1
26675,1
26676,1
26677,2
26678,1
26679,1
26680,1
26681,2
26682,2
26683,1
26684,1
26685,3
26686,1
26687,1
26688,2
26689,1
26690,1
26691,1
26692,0
26693,1
26694,1
26695,1
26696,1
26697,1
26698,1
26699,1
26700,1
26701,2
26702,1
26703,1
26704,1
26705,1
26706,1
26707,1
26708,1
26709,1
26710,1
